28.00000000	   185984.70615000	    0.14853129	                0.01581340	                0.14625356	3.38295634	   1.20797768	    0.09592850	                0.41740452	                0.27620936	0.27620936	               1.03473586	        0.96117811	        -0.12763374	        0.19384228	0.05264712	       0.05264712	        0.81117362	       0.01561586	    0.00036974	0.00007789	       0.00018822	        0.00055803	       0.00055803	    16383.61543721	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80787489	       200605.14958635
29.00000000	   185984.70615000	    0.14861610	                0.01564814	                0.14636674	3.38295634	   1.23034352	    0.05183341	                0.40130383	                0.24901446	0.24901446	               1.01856637	        0.95953356	        -0.13883788	        0.21063254	0.05834316	       0.05834316	        0.82789507	       0.01554732	    0.00036974	0.00006342	       0.00018092	        0.00051735	       0.00051735	    16559.83242422	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80816000	       200605.14958635
30.00000000	   185984.70615000	    0.14870759	                0.01547122	                0.14647870	3.38295634	   1.25441407	    0.00154784	                0.38772723	                0.22114110	0.22114110	               1.00137840	        0.95776367	        -0.15372559	        0.23245380	0.06586767	       0.06586767	        0.84610497	       0.01547004	    0.00036974	0.00004750	       0.00017399	        0.00047543	       0.00047543	    16733.77978901	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80846738	       200605.14958635
31.00000000	   185984.70615000	    0.14880698	                0.01528498	                0.14658985	3.38295634	   1.28049709	    0.00000000	                0.37382752	                0.19183173	0.19183173	               0.98288991	        0.95584580	        -0.16969944	        0.25691148	0.07491570	       0.07491570	        0.86597387	       0.01538355	    0.00036974	0.00003365	       0.00016742	        0.00043211	       0.00043211	    16905.28172213	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80880110	       200605.14958635
32.00000000	   185984.70615000	    0.14891619	                0.01508915	                0.14670066	3.38295634	   1.30907571	    0.00000000	                0.35726400	                0.16022844	0.16022844	               0.96270732	        0.95374443	        -0.18459395	        0.28237534	0.08533978	       0.08533978	        0.88781866	       0.01528712	    0.00036974	0.00002379	       0.00016089	        0.00038687	       0.00038687	    17074.79108063	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80916750	       200605.14958635
33.00000000	   185984.70615000	    0.14903773	                0.01488032	                0.14681170	3.38295634	   1.34078323	    0.00000000	                0.33919186	                0.12634196	0.12634196	               0.94029861	        0.95141300	        -0.19941265	        0.31093190	0.09808200	       0.09808200	        0.91203865	       0.01517964	    0.00036974	0.00001682	       0.00015414	        0.00033919	       0.00033919	    17242.38990157	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80957495	       200605.14958635
34.00000000	   185984.70615000	    0.14917467	                0.01465567	                0.14692363	3.38295634	   1.37638548	    0.00000000	                0.32171518	                0.09059835	0.09059835	               0.91496536	        0.94879519	        -0.21580387	        0.34581148	0.11469465	       0.11469465	        0.93906166	       0.01505954	    0.00036974	0.00001189	       0.00014719	        0.00028881	       0.00028881	    17406.88808874	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81003362	       200605.14958635
35.00000000	   185984.70615000	    0.14933072	                0.01441336	                0.14703724	3.38295634	   1.41679531	    0.00000000	                0.30870801	                0.05430155	0.05430155	               0.88580124	        0.94582387	        -0.23658129	        0.39223052	0.13782407	       0.13782407	        0.96932375	       0.01492473	    0.00036974	0.00000840	       0.00014042	        0.00023602	       0.00023602	    17565.13855867	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81055573	       200605.14958635
36.00000000	   185984.70615000	    0.14951002	                0.01415354	                0.14715349	3.38295634	   1.46301826	    0.00000000	                0.30742457	                0.02059858	0.02059858	               0.85168497	        0.94242513	        -0.26703923	        0.45892201	0.17209602	       0.17209602	        1.00318241	       0.01477239	    0.00036974	0.00000594	       0.00013480	        0.00018216	       0.00018216	    17710.72763620	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81115494	       200605.14958635
37.00000000	   185984.70615000	    0.14971569	                0.01388233	                0.14727346	3.38295634	   1.51576755	    0.00000000	                0.32661227	                0.00000000	0.00000000	               0.81149331	        0.93854650	        -0.31531625	        0.55568220	0.22312938	       0.22312938	        1.04056324	       0.01459905	    0.00036974	0.00000420	       0.00013198	        0.00013175	       0.00013175	    17831.08438752	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.81184135	       200605.14958635
